10067,01/04/2004,,EXIII2,1,100
10069,01/04/2004,,DXI1,2,100
10070,01/04/2004,,CVII1,3,100
10072,01/04/2004,,DX1,2,100
10073,01/04/2004,,DIX1,2,100
10075,01/04/2004,,DX2,2,100
10076,01/04/2004,,DXI3,2,100
10077,01/04/2004,,DXI1,2,100
10078,01/04/2004,,DX1,2,100
10080,01/04/2004,0,DXI1,2,100
10081,01/04/2004,,DIX1,2,100
10083,01/04/2004,,DXI1,2,100
10084,01/04/2004,,DIX1,2,100
10085,01/04/2004,,DXI3,2,100
10087,01/04/2004,,DIX1,2,100
10088,01/04/2004,,DIX1,2,100
10089,01/04/2004,,DIX1,2,100
10090,01/04/2004,,DXI1,2,100
10091,01/04/2004,,DX1,2,100
10092,01/04/2004,,DX1,2,100
10094,01/04/2004,,DXI1,2,100
10095,01/04/2004,,DX1,2,100
10096,01/04/2004,,DIX1,2,100
10097,01/04/2004,,DIX1,2,100
10098,01/04/2004,,DX1,2,100
10099,01/04/2004,,DXI1,2,100
10100,01/04/2004,,DXI1,2,100
10101,01/04/2004,,DIX1,2,100
10103,01/04/2004,,DIX1,2,100
10104,01/04/2004,,DXI1,2,100
10105,01/04/2004,,DX1,2,100
10106,01/04/2004,,DIX1,2,100
10108,01/04/2004,,DX1,2,100
10109,01/04/2004,,DX1,2,100
10110,01/04/2004,,DX1,2,100
10111,01/04/2004,,DIX3,2,100
10112,01/04/2004,,DX1,2,100
10113,01/04/2004,,DX1,2,100
10114,01/04/2004,,DIX1,2,100
10115,01/04/2004,,DX1,2,100
10116,01/04/2004,0,DXI1,2,100
10118,01/04/2004,,DIX1,2,100
10120,01/04/2004,,DXI2,2,100
10121,01/04/2004,,DVIII3,2,100
10123,01/04/2004,,DIX1,2,100
10124,01/04/2004,,DIX1,2,100
10125,01/04/2004,,DIX1,2,100
10126,01/04/2004,,DX1,2,100
10127,01/04/2004,,DXI1,2,100
10128,01/04/2004,,DX1,2,100
10130,01/04/2004,,DXI1,2,100
10132,01/04/2004,,DIX3,2,100
10133,01/04/2004,,DIX1,2,100
10135,01/04/2004,,DX1,2,100
10137,01/04/2004,,CVII2,3,100
10138,01/04/2004,,CVII1,3,100
10139,01/04/2004,,CVII1,3,100
10141,01/04/2004,,CVII1,3,100
10142,01/04/2004,,CVII1,3,100
10144,01/04/2004,,CVII1,3,100
10145,01/04/2004,,CVI1,3,100
10146,01/04/2004,,CVII1,3,100
10147,01/04/2004,,CVII1,3,100
10148,01/04/2004,,CVII5,3,100
10149,01/04/2004,,CVII1,3,100
10150,01/04/2004,,CVII1,3,100
10151,01/04/2004,,CVII1,3,100
10152,01/04/2004,,CVII5,3,100
10153,01/04/2004,,CVII1,3,100
10157,01/04/2004,,CVI1,3,100
10158,01/04/2004,,CVII1,3,100
10160,01/04/2004,,CV2,3,100
10161,01/04/2004,,CVII1,3,100
10162,01/04/2004,,CVI1,3,100
10163,01/04/2004,,CVII1,3,100
10165,01/04/2004,0,CVII1,3,100
10166,01/04/2004,,CVII3,3,100
10167,01/04/2004,,CV4,3,100
10170,01/04/2004,,CVI1,3,100
10171,01/04/2004,,CVII1,3,100
10172,01/04/2004,,CVII1,3,100
10173,01/04/2004,,CV2,3,100
10176,01/04/2004,,CVII5,3,100
10179,01/04/2004,,CVII1,3,100
10180,01/04/2004,,CVI1,3,100
10181,01/04/2004,,CVI5,3,100
10183,01/04/2004,,CVII1,3,100
10184,01/04/2004,,CVI1,3,100
10186,01/04/2004,,CVI1,3,100
10187,01/04/2004,,CVII1,3,100
10188,01/04/2004,,CVII1,3,100
10189,01/04/2004,,CVII2,3,100
10190,01/04/2004,,CVI1,3,100
10191,01/04/2004,,CVI1,3,100
10192,01/04/2004,,CVII1,3,100
10193,01/04/2004,,CV4,3,100
10194,01/04/2004,,CVII1,3,100
10195,01/04/2004,,CVII1,3,100
10196,01/04/2004,,CVII1,3,100
10197,01/04/2004,,CVI1,3,100
10198,01/04/2004,,CVII1,3,100
10199,01/04/2004,,CVI1,3,100
